Datetime (he),PV Gen (kW/rated kW),System Load (kW),EV fleet/1,Site Heating Load (BTU/hr),Site Cooling Load (BTU/hr),Site Load (kW),FR Price ($/kW),DA Price ($/kWh),Reg Up Price ($/kW),Reg Down Price ($/kW),Deferral Load (kW),NSR Price ($/kW),SR Price ($/kW),RA Active (y/n),VAR Reservation (%),POI: Max Export (kW),POI: Max Import (kW),Aggregate Energy Max (kWh),Aggregate Energy Min (kWh),Critical Load (kW),Battery: Charge Min (kW)/1,Battery: Charge Max (kW)/1,Battery: Energy Max (kWh)/1,Battery: Energy Min (kWh)/1,Battery: Discharge Min (kW)/1,Battery: Discharge Max (kW)/1,FR Reg Up Max (kW),FR Reg Up Min (kW),FR Reg Down Max (kW),FR Reg Down Min (kW),SR Max (kW),SR Min (kW),NSR Max (kW),NSR Min (kW),LF Reg Up Max (kW),LF Reg Up Min (kW),LF Reg Down Max (kW),LF Reg Down Min (kW),LF Down Price ($/kW),LF Up Price ($/kW),LF Energy Option Up (kWh/kW-hr),LF Energy Option Down (kWh/kW-hr),,,Oakland Hospital,San Antonio Hospital
7/21/2018 21:00,0,11188.39612,40,223.7679224,335.6518836,1004.752721,0.01,48.30798,48.30798,48.30798,10146,0,0,0,0,1900,-1900,9000,0,223.7679224,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,,,,870.2299097,1004.752721
7/21/2018 22:00,0,5077.419881,40,101.5483976,152.3225964,937.3007799,0.01,38.03668,38.03668,38.03668,8989,0,0,0,0,1900,-1900,9000,0,101.5483976,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,,,,802.5112919,937.3007799
7/21/2018 23:00,0,5169.922794,40,103.3984559,155.0976838,938.1125037,0.01,33.49463,33.49463,33.49463,7485,0,0,0,0,1900,-1900,9000,0,103.3984559,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,,,,803.4876011,938.1125037
7/22/2018 0:00,0,4204.012576,40,84.08025152,126.1203773,925.0732667,0.01,32.30957,32.30957,32.30957,6407,0,0,0,0,1900,-1900,9000,0,84.08025152,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,,,,801.4852911,925.0732667
7/22/2018 1:00,0,2379.288438,40,47.58576876,71.37865314,925.7471913,0.01,29.70829,29.70829,29.70829,5901,0,0,0,0,1900,-1900,9000,0,47.58576876,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,,,,805.2158,925.7471913
7/22/2018 2:00,0,2379.288434,40,47.58576868,71.37865302,925.7218262,0.01,28.39821,28.39821,28.39821,4883,0,0,0,0,1900,-1900,9000,0,47.58576868,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,,,,804.1430888,925.7218262
7/22/2018 3:00,0,2379.288432,40,47.58576864,71.37865296,925.5390086,0.01,27.31918,27.31918,27.31918,4883,0,0,0,0,1900,-1900,9000,0,47.58576864,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,,,,803.737658,925.5390086
7/22/2018 4:00,0,2501.510415,40,50.0302083,75.04531245,935.783315,0.01,27.2036,27.2036,27.2036,4883,0,0,0,0,1900,-1900,9000,0,50.0302083,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,,,,803.0411179,935.783315
7/22/2018 5:00,0,2575.093644,40,51.50187288,77.25280932,935.716773,0.01,28.57846,28.57846,28.57846,6039,0,0,0,0,1900,-1900,9000,0,51.50187288,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,,,,799.7430988,935.716773
7/22/2018 6:00,0.0087778,9765.856303,40,195.3171261,292.9756891,1004.352727,0.01,28.34371,28.34371,28.34371,4855,0,0,0,10,1900,-1900,9000,0,195.3171261,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,,,,858.223349,1004.352727
7/22/2018 7:00,0.114034,9717.724449,40,194.354489,291.5317335,1150.709004,0.01,26.05061,26.05061,26.05061,5346,0,0,0,10,1900,-1900,9000,0,194.354489,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,,,,979.3877397,1150.709004
7/22/2018 8:00,0.362225,12156.75235,40,243.135047,364.7025705,1159.371792,0.01,25.72513,25.72513,25.72513,5631,0,0,0,10,1900,-1900,9000,0,243.135047,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,,,,983.908533,1159.371792
7/22/2018 9:00,0.603335,11753.59784,40,235.0719568,352.6079352,1283.770143,0.01,26.10365,26.10365,26.10365,5667,0,0,0,10,1900,-1900,9000,0,235.0719568,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,,,,1081.867106,1283.770143
7/22/2018 10:00,0.783835,11271.36901,40,225.4273802,338.1410703,1294.363657,0.01,27.80115,27.80115,27.80115,6435,0,0,0,10,1900,-1900,9000,0,225.4273802,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,,,,1074.825082,1294.363657
7/22/2018 11:00,0.922995,11292.26596,40,225.8453192,338.7679788,1295.897124,0.01,29.71373,29.71373,29.71373,6111,0,0,0,10,1900,-1900,9000,0,225.8453192,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,,,,1065.749448,1295.897124
7/22/2018 12:00,0.987065,11288.70047,40,225.7740094,338.6610141,1265.360033,0.01,34.75743,34.75743,34.75743,6645,0,0,0,10,1900,-1900,9000,0,225.7740094,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,,,,1024.487103,1265.360033
7/22/2018 13:00,1,11304.93682,40,226.0987364,339.1481046,1260.53998,0.01,37.44196,37.44196,37.44196,6986,0,0,0,10,1900,-1900,9000,0,226.0987364,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,,,,1001.663778,1260.53998
7/22/2018 14:00,0.964875,8810.391002,40,176.20782,264.3117301,1261.134301,0.01,40.71683,40.71683,40.71683,7662,0,0,0,10,1900,-1900,9000,0,176.20782,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,,,,999.2136988,1261.134301
7/22/2018 15:00,0.859575,8820.784406,40,176.4156881,264.6235322,1122.579593,0.01,43.52496,43.52496,43.52496,8305,0,0,0,10,1900,-1900,9000,0,176.4156881,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,,,,933.0089491,1122.579593
7/22/2018 16:00,0.697335,9317.737689,40,186.3547538,279.5321307,1131.681034,0.01,49.12999,49.12999,49.12999,8850,0,0,0,10,1900,-1900,9000,0,186.3547538,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,,,,947.0984172,1131.681034
7/22/2018 17:00,0.4741555,8927.555898,40,178.551118,267.8266769,1089.11194,0.01,53.41667,53.41667,53.41667,10222,0,0,0,10,1900,-1900,9000,0,178.551118,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,,,,907.5881795,1089.11194
7/22/2018 18:00,0.218797,8006.419093,40,160.1283819,240.1925728,1050.463944,0.01,59.26127,59.26127,59.26127,10580,0,0,0,10,1900,-1900,9000,0,160.1283819,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,,,,886.1782664,1050.463944
7/22/2018 19:00,0.0347751,7389.132846,40,147.7826569,221.6739854,1043.929701,0.01,73.6406,73.6406,73.6406,9126,0,0,0,10,1900,-1900,9000,0,147.7826569,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,,,,890.2168649,1043.929701
7/22/2018 20:00,0,6365.596534,40,127.3119307,190.967896,943.2772393,0.01,54.50703,54.50703,54.50703,8413,0,0,0,0,1900,-1900,9000,0,127.3119307,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,,,,803.2965354,943.2772393
7/22/2018 21:00,0,6223.779948,40,124.475599,186.7133984,944.5200228,0.01,47.5578,47.5578,47.5578,7641,0,0,0,0,1900,-1900,9000,0,124.475599,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,,,,819.5641446,944.5200228
7/22/2018 22:00,0,5105.695171,40,102.1139034,153.1708551,921.8600737,0.01,38.76465,38.76465,38.76465,6985,0,0,0,0,1900,-1900,9000,0,102.1139034,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,,,,812.2349612,921.8600737
7/22/2018 23:00,0,2501.510408,40,50.03020816,75.04531224,918.4848648,0.01,34.82942,34.82942,34.82942,6364,0,0,0,0,1900,-1900,9000,0,50.03020816,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,,,,812.7220873,918.4848648
7/23/2018 0:00,0,2379.288433,40,47.58576866,71.37865299,904.6957162,0.01,34.28354,34.28354,34.28354,5547,0,0,0,0,1900,-1900,9000,0,47.58576866,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,,,,800.0753481,904.6957162
7/23/2018 1:00,0,2379.284227,40,47.58568454,71.37852681,893.7842299,0.01,32.23421,32.23421,32.23421,4774,0,0,0,0,1900,-1900,9000,0,47.58568454,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,,,,788.8511755,893.7842299
7/23/2018 2:00,0,2379.284223,40,47.58568446,71.37852669,893.8445309,0.01,32.07248,32.07248,32.07248,4257,0,0,0,0,1900,-1900,9000,0,47.58568446,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,,,,787.0248038,893.8445309
7/23/2018 3:00,0,2379.284217,40,47.58568434,71.37852651,893.9439233,0.01,31.33668,31.33668,31.33668,4257,0,0,0,0,1900,-1900,9000,0,47.58568434,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,,,,784.440311,893.9439233
7/23/2018 4:00,0,2501.506205,40,50.0301241,75.04518615,904.928708,0.01,30.47777,30.47777,30.47777,4257,0,0,0,0,1900,-1900,9000,0,50.0301241,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,,,,793.8521622,904.928708
7/23/2018 5:00,0,2575.089421,40,51.50178842,77.25268263,905.1182867,0.01,30.33086,30.33086,30.33086,4343,0,0,0,0,1900,-1900,9000,0,51.50178842,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,,,,790.50633,905.1182867
7/23/2018 6:00,0.01078485,2722.218072,40,54.44436144,81.66654216,972.9809283,0.01,28.55463,28.55463,28.55463,4581,0,0,0,10,1900,-1900,9000,0,54.44436144,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,,,,863.6192712,972.9809283
7/23/2018 7:00,0.1076935,2966.662018,40,59.33324036,88.99986054,969.4551446,0.01,26.12791,26.12791,26.12791,4919,0,0,0,10,1900,-1900,9000,0,59.33324036,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,,,,860.8404589,969.4551446
7/23/2018 8:00,0.351288,3999.121321,40,79.98242642,119.9736396,1053.826851,0.01,21.60067,21.60067,21.60067,5170,0,0,0,10,1900,-1900,9000,0,79.98242642,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,,,,932.3425908,1053.826851
7/23/2018 9:00,0.59882,7516.203162,40,150.3240632,225.4860949,1057.377635,0.01,23.35201,23.35201,23.35201,6000,0,0,0,10,1900,-1900,9000,0,150.3240632,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,,,,920.1439148,1057.377635
7/23/2018 10:00,0.79218,7512.295045,40,150.2459009,225.3688514,1068.533967,0.01,27.46331,27.46331,27.46331,5756,0,0,0,10,1900,-1900,9000,0,150.2459009,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,,,,913.2735988,1068.533967
7/23/2018 11:00,0.92233,7961.228756,40,159.2245751,238.8368627,1070.115077,0.01,28.35639,28.35639,28.35639,6398,0,0,0,10,1900,-1900,9000,0,159.2245751,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,,,,909.1245938,1070.115077
7/23/2018 12:00,0.988395,7592.618374,40,151.8523675,227.7785512,1069.661689,0.01,31.84126,31.84126,31.84126,7318,0,0,0,10,1900,-1900,9000,0,151.8523675,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,,,,902.7776964,1069.661689
7/23/2018 13:00,0.660145,8396.43867,40,167.9287734,251.8931601,1062.580157,0.01,35.30071,35.30071,35.30071,7423,0,0,0,10,1900,-1900,9000,0,167.9287734,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,,,,887.5885498,1062.580157
7/23/2018 14:00,0.877895,7680.322538,40,153.6064508,230.4096761,1062.376103,0.01,39.19137,39.19137,39.19137,8481,0,0,0,10,1900,-1900,9000,0,153.6064508,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,,,,885.4354867,1062.376103
7/23/2018 15:00,0.76849,8379.557478,40,167.5911496,251.3867243,1062.009773,0.01,41.77973,41.77973,41.77973,12286,0,0,0,10,1900,-1900,9000,0,167.5911496,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,,,,880.2823275,1062.009773
7/23/2018 16:00,0.67523,8168.588328,40,163.3717666,245.0576498,1036.139137,0.01,45.69236,45.69236,45.69236,12782,0,0,0,10,1900,-1900,9000,0,163.3717666,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,,,,849.8597627,1036.139137
7/23/2018 17:00,0.459245,9262.431862,40,185.2486372,277.8729559,990.510303,0.01,51.53965,51.53965,51.53965,13638,0,0,0,10,1900,-1900,9000,0,185.2486372,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,,,,804.8586332,990.510303
7/23/2018 18:00,0.212305,8537.345879,40,170.7469176,256.1203764,955.5332721,0.01,62.81466,62.81466,62.81466,13495,0,0,0,10,1900,-1900,9000,0,170.7469176,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,,,,786.2772966,955.5332721
7/23/2018 19:00,0.0334099,9011.215278,40,180.2243056,270.3364583,941.6356209,0.01,73.50228,73.50228,73.50228,12996,0,0,0,10,1900,-1900,9000,0,180.2243056,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,,,,787.9192979,941.6356209
7/23/2018 20:00,0,6703.456718,40,134.0691344,201.1037015,919.0427927,0.01,53.71613,53.71613,53.71613,12873,0,0,0,0,1900,-1900,9000,0,134.0691344,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,,,,780.1746119,919.0427927
7/23/2018 21:00,0,5057.628272,40,101.1525654,151.7288482,919.6960896,0.01,43.59674,43.59674,43.59674,12836,0,0,0,0,1900,-1900,9000,0,101.1525654,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,,,,797.9348931,919.6960896
7/23/2018 22:00,0,3214.034709,40,64.28069418,96.42104127,907.4861861,0.01,35.53393,35.53393,35.53393,12358,0,0,0,0,1900,-1900,9000,0,64.28069418,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,,,,797.9158241,907.4861861
7/23/2018 23:00,0,3495.622437,40,69.91244874,104.8686731,907.6014663,0.01,33.49996,33.49996,33.49996,11857,0,0,0,0,1900,-1900,9000,0,69.91244874,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,,,,785.9015879,907.6014663
7/24/2018 0:00,0,2892.459621,40,57.84919242,86.77378863,894.7266176,0.01,33.70614,33.70614,33.70614,6115,0,0,0,0,1900,-1900,9000,0,57.84919242,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,,,,774.3812692,894.7266176
7/24/2018 1:00,0,2877.695676,40,57.55391352,86.33087028,907.5882361,0.01,29.95223,29.95223,29.95223,5604,0,0,0,0,1900,-1900,9000,0,57.55391352,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,,,,781.6088556,907.5882361
7/24/2018 2:00,0,2877.695675,40,57.5539135,86.33087025,909.3499746,0.01,28.68757,28.68757,28.68757,5096,0,0,0,0,1900,-1900,9000,0,57.5539135,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,,,,785.9513416,909.3499746
7/24/2018 3:00,0,2877.69568,40,57.5539136,86.3308704,914.2045245,0.01,27.98582,27.98582,27.98582,4589,0,0,0,0,1900,-1900,9000,0,57.5539136,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,,,,790.7217121,914.2045245
7/24/2018 4:00,0,2999.917661,40,59.99835322,89.99752983,1010.343693,0.01,28.48525,28.48525,28.48525,4589,0,0,0,0,1900,-1900,9000,0,59.99835322,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,,,,886.9448066,1010.343693
7/24/2018 5:00,0,3322.704502,40,66.45409004,99.68113506,1012.942887,0.01,32.3617,32.3617,32.3617,5230,0,0,0,0,1900,-1900,9000,0,66.45409004,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,,,,891.4859083,1012.942887
7/24/2018 6:00,0.001122095,9776.871046,40,195.5374209,293.3061314,1248.51222,0.01,37.32836,37.32836,37.32836,5238,0,0,0,10,1900,-1900,9000,0,195.5374209,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,,,,1097.816313,1248.51222
7/24/2018 7:00,0.1063605,10688.42155,40,213.768431,320.6526465,1367.295801,0.01,37.3942,37.3942,37.3942,5310,0,0,0,10,1900,-1900,9000,0,213.768431,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,,,,1217.60236,1367.295801
7/24/2018 8:00,0.02565885,16177.62126,40,323.5524252,485.3286378,1413.723237,0.01,36.56298,36.56298,36.56298,5505,0,0,0,10,1900,-1900,9000,0,323.5524252,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,,,,1244.185496,1413.723237
7/24/2018 9:00,0.2614465,15957.6634,40,319.153268,478.729902,1450.908144,0.01,37.1465,37.1465,37.1465,6200,0,0,0,10,1900,-1900,9000,0,319.153268,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,,,,1260.298683,1450.908144
7/24/2018 10:00,0.4492935,15587.52716,40,311.7505432,467.6258148,1463.241231,0.01,37.62034,37.62034,37.62034,6295,0,0,0,10,1900,-1900,9000,0,311.7505432,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,,,,1258.069941,1463.241231
7/24/2018 11:00,0.90089,15663.86431,40,313.2772862,469.9159293,1471.677512,0.01,38.31071,38.31071,38.31071,6877,0,0,0,10,1900,-1900,9000,0,313.2772862,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,,,,1253.487181,1471.677512
7/24/2018 12:00,0.96172,15164.3289,40,303.286578,454.929867,1436.503908,0.01,38.46515,38.46515,38.46515,7708,0,0,0,10,1900,-1900,9000,0,303.286578,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,,,,1197.82765,1436.503908
7/24/2018 13:00,0.971555,15837.38374,40,316.7476748,475.1215122,1475.196757,0.01,40.35113,40.35113,40.35113,8189,0,0,0,10,1900,-1900,9000,0,316.7476748,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,,,,1218.681147,1475.196757
7/24/2018 14:00,0.926075,16006.24611,40,320.1249222,480.1873833,1481.932543,0.01,45.6497,45.6497,45.6497,8973,0,0,0,10,1900,-1900,9000,0,320.1249222,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,,,,1221.898646,1481.932543
7/24/2018 15:00,0.826565,16156.31142,40,323.1262284,484.6893426,1487.576762,0.01,49.56661,49.56661,49.56661,10422,0,0,0,10,1900,-1900,9000,0,323.1262284,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,,,,1231.821323,1487.576762
7/24/2018 16:00,0.672125,16723.71945,40,334.474389,501.7115835,1497.30231,0.01,50.45869,50.45869,50.45869,10925,0,0,0,10,1900,-1900,9000,0,334.474389,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,,,,1247.549188,1497.30231
7/24/2018 17:00,0.4590235,15370.16294,40,307.4032588,461.1048882,1499.361991,0.01,53.27201,53.27201,53.27201,11473,0,0,0,10,1900,-1900,9000,0,307.4032588,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,,,,1248.144699,1499.361991
7/24/2018 18:00,0.210967,13005.1854,40,260.103708,390.155562,1167.131805,0.01,56.72601,56.72601,56.72601,10935,0,0,0,10,1900,-1900,9000,0,260.103708,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,,,,953.9685477,1167.131805
7/24/2018 19:00,0.03319505,12623.24386,40,252.4648772,378.6973158,1164.560028,0.01,68.19578,68.19578,68.19578,10065,0,0,0,10,1900,-1900,9000,0,252.4648772,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,,,,958.3572087,1164.560028
7/24/2018 20:00,0,11508.46243,40,230.1692486,345.2538729,1040.347631,0.01,55.47891,55.47891,55.47891,8925,0,0,0,0,1900,-1900,9000,0,230.1692486,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,,,,874.1816224,1040.347631
7/24/2018 21:00,0,11288.96407,40,225.7792814,338.6689221,1004.973494,0.01,46.48001,46.48001,46.48001,8789,0,0,0,0,1900,-1900,9000,0,225.7792814,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,,,,847.7446233,1004.973494
7/24/2018 22:00,0,5286.116889,40,105.7223378,158.5835067,937.2469688,0.01,37.52838,37.52838,37.52838,7265,0,0,0,0,1900,-1900,9000,0,105.7223378,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,,,,787.4452904,937.2469688
7/24/2018 23:00,0,4814.027282,40,96.28054564,144.4208185,938.2186383,0.01,34.95863,34.95863,34.95863,6448,0,0,0,0,1900,-1900,9000,0,96.28054564,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,,,,790.8425354,938.2186383
7/25/2018 0:00,0,5092.330189,40,101.8466038,152.7699057,925.0703549,0.01,36.7651,36.7651,36.7651,5416,0,0,0,0,1900,-1900,9000,0,101.8466038,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,,,,772.2248099,925.0703549
7/25/2018 1:00,0,4410.714614,40,88.21429228,132.3214384,925.7525241,0.01,32.90126,32.90126,32.90126,5297,0,0,0,0,1900,-1900,9000,0,88.21429228,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,,,,769.3298034,925.7525241
7/25/2018 2:00,0,6141.760471,40,122.8352094,184.2528141,925.5896671,0.01,30.71564,30.71564,30.71564,4797,0,0,0,0,1900,-1900,9000,0,122.8352094,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,,,,769.6635256,925.5896671
7/25/2018 3:00,0,2877.695661,40,57.55391322,86.33086983,925.4962005,0.01,29.33401,29.33401,29.33401,4292,0,0,0,0,1900,-1900,9000,0,57.55391322,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,,,,769.7498761,925.4962005
7/25/2018 4:00,0,4589.435615,40,91.7887123,137.6830685,1019.506491,0.01,29.78603,29.78603,29.78603,4292,0,0,0,0,1900,-1900,9000,0,91.7887123,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,,,,862.9364423,1019.506491
7/25/2018 5:00,0,3322.704488,40,66.45408976,99.68113464,1029.342117,0.01,32.82585,32.82585,32.82585,4386,0,0,0,0,1900,-1900,9000,0,66.45408976,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,,,,868.7588237,1029.342117
7/25/2018 6:00,0.00953305,9942.892271,40,198.8578454,298.2867681,1262.722159,0.01,37.84043,37.84043,37.84043,4537,0,0,0,10,1900,-1900,9000,0,198.8578454,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,,,,1083.918436,1262.722159
7/25/2018 7:00,0.106506,10702.19226,40,214.0438452,321.0657678,1384.971368,0.01,36.67531,36.67531,36.67531,5133,0,0,0,10,1900,-1900,9000,0,214.0438452,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,,,,1199.71406,1384.971368
7/25/2018 8:00,0.347817,16192.54928,40,323.8509856,485.7764784,1438.328084,0.01,34.43199,34.43199,34.43199,5377,0,0,0,10,1900,-1900,9000,0,323.8509856,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,,,,1232.793647,1438.328084
7/25/2018 9:00,0.590455,15935.73357,40,318.7146714,478.0720071,1479.630928,0.01,32.70895,32.70895,32.70895,5667,0,0,0,10,1900,-1900,9000,0,318.7146714,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,,,,1258.470482,1479.630928
7/25/2018 10:00,0.77549,15616.72285,40,312.334457,468.5016855,1492.250013,0.01,35.0183,35.0183,35.0183,5513,0,0,0,10,1900,-1900,9000,0,312.334457,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,,,,1257.926995,1492.250013
7/25/2018 11:00,0.913845,15765.15696,40,315.3031392,472.9547088,1497.640991,0.01,36.51734,36.51734,36.51734,6082,0,0,0,10,1900,-1900,9000,0,315.3031392,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,,,,1251.119845,1497.640991
7/25/2018 12:00,0.96598,15234.03595,40,304.680719,457.0210785,1459.676079,0.01,37.90553,37.90553,37.90553,6362,0,0,0,10,1900,-1900,9000,0,304.680719,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,,,,1201.045942,1459.676079
7/25/2018 13:00,0.97564,15765.9289,40,315.318578,472.977867,1498.145765,0.01,41.07266,41.07266,41.07266,6534,0,0,0,10,1900,-1900,9000,0,315.318578,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,,,,1227.369896,1498.145765
7/25/2018 14:00,0.93123,15844.4824,40,316.889648,475.334472,1501.441907,0.01,42.89169,42.89169,42.89169,7162,0,0,0,10,1900,-1900,9000,0,316.889648,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,,,,1227.620626,1501.441907
7/25/2018 15:00,0.83287,16121.82237,40,322.4364474,483.6546711,1502.256417,0.01,45.58684,45.58684,45.58684,7688,0,0,0,10,1900,-1900,9000,0,322.4364474,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,,,,1237.554154,1502.256417
7/25/2018 16:00,0.67726,16642.32277,40,332.8464554,499.2696831,1507.823065,0.01,48.29713,48.29713,48.29713,8150,0,0,0,10,1900,-1900,9000,0,332.8464554,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,,,,1246.305252,1507.823065
7/25/2018 17:00,0.466418,15088.53262,40,301.7706524,452.6559786,1508.097827,0.01,50.15267,50.15267,50.15267,8670,0,0,0,10,1900,-1900,9000,0,301.7706524,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,,,,1240.439594,1508.097827
7/25/2018 18:00,0.213824,12762.31074,40,255.2462148,382.8693222,1167.89512,0.01,53.8216,53.8216,53.8216,8674,0,0,0,10,1900,-1900,9000,0,255.2462148,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,,,,964.0601788,1167.89512
7/25/2018 19:00,0.033323,12434.50759,40,248.6901518,373.0352277,1163.828952,0.01,60.63377,60.63377,60.63377,7867,0,0,0,10,1900,-1900,9000,0,248.6901518,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,,,,984.0172741,1163.828952
7/25/2018 20:00,0,11343.39231,40,226.8678462,340.3017693,1040.043578,0.01,53.6432,53.6432,53.6432,6991,0,0,0,0,1900,-1900,9000,0,226.8678462,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,,,,875.962624,1040.043578
